geneID	transcriptID	external_gene_name	chromosome_name	start_position	coef	p	p_adj
ENSMUSG00000027194	ENSMUST00000055081,ENSMUST00000094801,ENSMUST00000111237,ENSMUST00000111238,ENSMUST00000150215,ENSMUST00000150266	Ttc17	2	94131112	-0.755854039319997	0.000320612231388773	0.029397581596731
ENSMUSG00000003031	ENSMUST00000003115,ENSMUST00000067327,ENSMUST00000204807	Cdkn1b	6	134897364	0.796843086746149	0.000325048361689388	0.0296914440990136
ENSMUSG00000004455	ENSMUST00000086294,ENSMUST00000102528,ENSMUST00000128309,ENSMUST00000132555,ENSMUST00000133568,ENSMUST00000134719,ENSMUST00000135090,ENSMUST00000142562,ENSMUST00000151184,ENSMUST00000197730	Ppp1cc	5	122296341	0.771623361472783	0.000331247256603898	0.029735974258143
ENSMUSG00000038473	ENSMUST00000159665,ENSMUST00000160456,ENSMUST00000160466,ENSMUST00000160816,ENSMUST00000161221,ENSMUST00000161485,ENSMUST00000161966,ENSMUST00000162090,ENSMUST00000162709	Nos1ap	1	170130237	0.774737121571048	0.000330076767726945	0.029735974258143
ENSMUSG00000040097	ENSMUST00000045517,ENSMUST00000086325,ENSMUST00000226460,ENSMUST00000227120,ENSMUST00000227733	Flywch1	17	23971767	0.748817551288015	0.000329758378580982	0.029735974258143
ENSMUSG00000049625	ENSMUST00000169652,ENSMUST00000225063	Tifab	13	56321517	0.832543743498278	0.000331396419285756	0.029735974258143
ENSMUSG00000071716	ENSMUST00000096358,ENSMUST00000229450	Apol7e	15	77583057	0.815663802895719	0.000331701309369292	0.029735974258143
ENSMUSG00000032846	ENSMUST00000105097,ENSMUST00000224719,ENSMUST00000225197,ENSMUST00000225822	Zswim6	13	107861152	-0.800592187798027	0.000332953130790352	0.0297376472185531
ENSMUSG00000097332	ENSMUST00000180401	NA	NA	NA	-0.801084614241846	0.000339863945116152	0.0302428746733432
ENSMUSG00000048578	ENSMUST00000112121,ENSMUST00000124678	Mlec	5	115281040	0.78092674767962	0.000343170960287368	0.0304248812769481
ENSMUSG00000046541	ENSMUST00000055604	Zfp526	7	24920850	0.73958108009522	0.00034944494834606	0.0308676371039019
ENSMUSG00000008845	ENSMUST00000032234,ENSMUST00000112541,ENSMUST00000203210	Cd163	6	124281615	0.628007229656273	0.00035606171462633	0.0313373293730436
ENSMUSG00000021508	ENSMUST00000021970,ENSMUST00000224801	Cxcl14	13	56436456	0.80880955119884	0.000363297743581009	0.0318579094052947
ENSMUSG00000021901	ENSMUST00000022458,ENSMUST00000185700,ENSMUST00000185987,ENSMUST00000187156,ENSMUST00000188453,ENSMUST00000188714,ENSMUST00000189834,ENSMUST00000190788	Bap1	14	30973407	-0.76287445112461	0.000371712601392732	0.0321284924107015
ENSMUSG00000025764	ENSMUST00000026865,ENSMUST00000163764,ENSMUST00000168086,ENSMUST00000170711,ENSMUST00000191921,ENSMUST00000191952,ENSMUST00000192300,ENSMUST00000192451,ENSMUST00000193080,ENSMUST00000194181,ENSMUST00000194348,ENSMUST00000195200,ENSMUST00000195322,ENSMUST00000195846	Jade1	3	41510166	-0.795156352900799	0.000369155545077558	0.0321284924107015
ENSMUSG00000030166	ENSMUST00000032269,ENSMUST00000159291,ENSMUST00000159356,ENSMUST00000160558,ENSMUST00000160877,ENSMUST00000161045,ENSMUST00000161816,ENSMUST00000161860,ENSMUST00000162009,ENSMUST00000162205,ENSMUST00000162255,ENSMUST00000162461,ENSMUST00000162590,ENSMUST00000204319	Rad52	6	119879659	0.77767617215001	0.000371399430647966	0.0321284924107015
ENSMUSG00000031853	ENSMUST00000034316	Map3k21	8	126637189	0.779108035646636	0.000368960069810746	0.0321284924107015
ENSMUSG00000039220	ENSMUST00000087210,ENSMUST00000087211,ENSMUST00000130124,ENSMUST00000133641,ENSMUST00000151375,ENSMUST00000151664,ENSMUST00000154856	Ppp1r10	17	36227326	0.784252490412343	0.000375656065447243	0.0323533786366438
ENSMUSG00000036402	ENSMUST00000043148,ENSMUST00000114222,ENSMUST00000114224,ENSMUST00000114225,ENSMUST00000114226,ENSMUST00000114227,ENSMUST00000114228,ENSMUST00000204511,ENSMUST00000204862	Gng12	6	66873381	0.81793027205194	0.000378005220142501	0.0324398430026206
ENSMUSG00000021319	ENSMUST00000002883,ENSMUST00000221810,ENSMUST00000222464,ENSMUST00000222992	Sfrp4	13	19807274	-0.802286442318364	0.000384822153324819	0.032907752579532
ENSMUSG00000025991	ENSMUST00000027144	Cps1	1	67162185	-0.764844202873022	0.000388694340485555	0.0331214276353681
ENSMUSG00000045664	ENSMUST00000055458	Cdc42ep2	19	5965664	0.790719378465406	0.000391768317486418	0.0332658203386795
ENSMUSG00000050299	ENSMUST00000052867	Gm9843	16	76200139	-0.788816602676119	0.000395999518929369	0.0335071171894096
ENSMUSG00000048550	ENSMUST00000054591,ENSMUST00000102951,ENSMUST00000102952,ENSMUST00000138914,ENSMUST00000138965	Thnsl1	2	21210535	0.739270610475947	0.000399180209266345	0.033540873681038
ENSMUSG00000052911	ENSMUST00000065014,ENSMUST00000191864,ENSMUST00000193301,ENSMUST00000194147,ENSMUST00000194421,ENSMUST00000195058,ENSMUST00000195483	Lamb2	9	108356935	0.782025983860497	0.0003987132855045	0.033540873681038
ENSMUSG00000024948	ENSMUST00000025897,ENSMUST00000123468,ENSMUST00000124333,ENSMUST00000124556,ENSMUST00000126841,ENSMUST00000127809,ENSMUST00000128170,ENSMUST00000130382,ENSMUST00000133696,ENSMUST00000134307,ENSMUST00000137095,ENSMUST00000140098,ENSMUST00000142496,ENSMUST00000142862,ENSMUST00000148410,ENSMUST00000149624,ENSMUST00000152259,ENSMUST00000152349,ENSMUST00000152912,ENSMUST00000154900,ENSMUST00000155569,ENSMUST00000155655,ENSMUST00000236640	Map4k2	19	6391165	0.760406019874357	0.000401539116937531	0.0336219298782936
ENSMUSG00000021051	ENSMUST00000021447,ENSMUST00000218012,ENSMUST00000218716,ENSMUST00000218930,ENSMUST00000220035	Ppp2r5e	12	75497655	-0.732756986203591	0.000410425002621752	0.0341544850295492
ENSMUSG00000025428	ENSMUST00000026495,ENSMUST00000114748,ENSMUST00000128073,ENSMUST00000135678,ENSMUST00000146869	Atp5f1a	18	77861429	-0.816927998175885	0.000410731936909363	0.0341544850295492
ENSMUSG00000022519	ENSMUST00000023161,ENSMUST00000090500,ENSMUST00000132284,ENSMUST00000133440,ENSMUST00000230817	Srl	16	4298080	0.722859371248297	0.000418180548970742	0.0346543777952901
ENSMUSG00000109314	ENSMUST00000208229	Gm44699	7	28620376	0.76640904165707	0.000422381218196175	0.034882613276715
ENSMUSG00000040006	ENSMUST00000039763,ENSMUST00000065124,ENSMUST00000124447,ENSMUST00000124838,ENSMUST00000133796,ENSMUST00000188270	Ginm1	10	7643711	-0.76652368051156	0.000428018049688414	0.0352274923830584
ENSMUSG00000097365	ENSMUST00000180874,ENSMUST00000181331,ENSMUST00000181930	C030034L19Rik	3	9468124	-0.734469759283649	0.000431970417271263	0.0354318592261786
ENSMUSG00000051695	ENSMUST00000053015	Pcbp1	6	86501474	0.802617769433338	0.000444972069255195	0.0363745811867425
ENSMUSG00000028212	ENSMUST00000029866,ENSMUST00000108324,ENSMUST00000144438,ENSMUST00000145430,ENSMUST00000147725,ENSMUST00000149075,ENSMUST00000170901	Ccne2	4	11191351	0.748028588227546	0.000451539755889534	0.0367867608556626
ENSMUSG00000094634	ENSMUST00000165193	Gm3468	14	16375831	0.770113635333456	0.000456076929744477	0.0370312968376702
ENSMUSG00000022555	ENSMUST00000023214,ENSMUST00000159776,ENSMUST00000159908,ENSMUST00000160293,ENSMUST00000160294,ENSMUST00000161499,ENSMUST00000162354,ENSMUST00000162813,ENSMUST00000229569,ENSMUST00000230722,ENSMUST00000230894,ENSMUST00000231035	Dgat1	15	76386215	0.721657226238566	0.000462155886192846	0.0371077927037738
ENSMUSG00000029821	ENSMUST00000031845,ENSMUST00000101405,ENSMUST00000165099,ENSMUST00000167893,ENSMUST00000170142,ENSMUST00000204417,ENSMUST00000204700	Gsdme	6	50165868	0.802840789341712	0.000466515528385596	0.0371077927037738
ENSMUSG00000039462	ENSMUST00000105511	Col10a1	10	34265977	0.800137437981574	0.000460451163652312	0.0371077927037738
ENSMUSG00000039826	ENSMUST00000048044,ENSMUST00000113803,ENSMUST00000113807,ENSMUST00000148120,ENSMUST00000156846,ENSMUST00000175644,ENSMUST00000176167,ENSMUST00000176312,ENSMUST00000177133,ENSMUST00000177467	Trub2	2	29651236	-0.782063862464323	0.000464392071319291	0.0371077927037738
ENSMUSG00000040390	ENSMUST00000036453,ENSMUST00000108341,ENSMUST00000133551,ENSMUST00000138243,ENSMUST00000152032	Map3k10	7	27355800	-0.766991832448495	0.000465974890982497	0.0371077927037738
ENSMUSG00000050069	ENSMUST00000055294	Grem2	1	174661351	0.683197733052793	0.000467790544555141	0.0371077927037738
ENSMUSG00000103201	ENSMUST00000192973	Gm37329	1	3582674	0.784527992440398	0.000466451760758351	0.0371077927037738
ENSMUSG00000045176	ENSMUST00000051888	Borcs6	11	68950543	-0.777938483748041	0.000473273979855778	0.0374196787679412
ENSMUSG00000000983	ENSMUST00000001009,ENSMUST00000135654,ENSMUST00000139762	Wfdc18	11	83599841	0.812602723635644	0.000480663774980247	0.0377563743767057
ENSMUSG00000087361	ENSMUST00000123107,ENSMUST00000142581	0610043K17Rik	4	101210980	0.731490825495109	0.000479509683545487	0.0377563743767057
ENSMUSG00000004668	ENSMUST00000042740,ENSMUST00000141233,ENSMUST00000151522	Abca13	11	9141942	0.756692196394246	0.000487561851454149	0.038173876778626
ENSMUSG00000029816	ENSMUST00000031840,ENSMUST00000203757,ENSMUST00000204260,ENSMUST00000204460,ENSMUST00000205103	Gpnmb	6	49013480	0.796221166935649	0.000497441034603725	0.0385884283466508
ENSMUSG00000039828	ENSMUST00000045766,ENSMUST00000226928,ENSMUST00000227371	Wdr70	15	7902536	0.741062515182462	0.000497657110338312	0.0385884283466508
ENSMUSG00000044217	ENSMUST00000088200,ENSMUST00000169082,ENSMUST00000229264,ENSMUST00000229728,ENSMUST00000230998,ENSMUST00000231163	Aqp5	15	99488663	-0.76140342299254	0.000496298068877424	0.0385884283466508
ENSMUSG00000022800	ENSMUST00000023489,ENSMUST00000120345,ENSMUST00000125843,ENSMUST00000127493,ENSMUST00000135854,ENSMUST00000137863,ENSMUST00000141590,ENSMUST00000143151,ENSMUST00000145146,ENSMUST00000149183,ENSMUST00000171325,ENSMUST00000231751,ENSMUST00000232272,ENSMUST00000232300	Fyttd1	16	32697870	0.750523058379341	0.000501786588485165	0.0386600114419162
ENSMUSG00000023999	ENSMUST00000024798,ENSMUST00000159354,ENSMUST00000159396,ENSMUST00000160049,ENSMUST00000162029,ENSMUST00000162419,ENSMUST00000162854	Kif6	17	49922164	0.757418213491104	0.000500563663074415	0.0386600114419162
ENSMUSG00000034071	ENSMUST00000080348,ENSMUST00000120220,ENSMUST00000123877	Zfp551	7	12149080	0.750420045205333	0.000506516523555878	0.0389001463871019
ENSMUSG00000040824	ENSMUST00000049294,ENSMUST00000206766	Snrpd2	7	18883647	0.803516040872171	0.00051006281379737	0.0390481420784876
ENSMUSG00000097059	ENSMUST00000180775	NA	NA	NA	-0.795031836047763	0.00051174114915822	0.0390526513036407
ENSMUSG00000015843	ENSMUST00000015987,ENSMUST00000111380,ENSMUST00000111384,ENSMUST00000111386	Rxrg	1	167425953	0.75498016277332	0.000524011194695082	0.0396857678037076
ENSMUSG00000029530	ENSMUST00000111454,ENSMUST00000163559,ENSMUST00000166236,ENSMUST00000168910,ENSMUST00000180093,ENSMUST00000215921	Ccr9	9	123507504	0.793711522126106	0.000524163476142897	0.0396857678037076
ENSMUSG00000040220	ENSMUST00000093043,ENSMUST00000212809,ENSMUST00000212923	Gas8	8	124245573	-0.762194710840616	0.000524974494272557	0.0396857678037076
ENSMUSG00000035621	ENSMUST00000042057,ENSMUST00000099492,ENSMUST00000124179,ENSMUST00000144526,ENSMUST00000146516,ENSMUST00000151202,ENSMUST00000153477	Midn	10	79984106	0.742881638796004	0.000530608118594062	0.0399862961871744
ENSMUSG00000012429	ENSMUST00000049744,ENSMUST00000221480,ENSMUST00000222292	Mplkip	13	17869777	-0.799845668423511	0.000534577126192663	0.040159898436561
ENSMUSG00000111246	ENSMUST00000214795	4930517E14Rik	9	31189317	-0.751900003440423	0.000540363912082864	0.0404685581983797
ENSMUSG00000040710	ENSMUST00000043336,ENSMUST00000186853,ENSMUST00000187936,ENSMUST00000189556	St8sia4	1	95515407	-0.792904496066628	0.000548881278484588	0.0409791703735475
ENSMUSG00000086331	ENSMUST00000124376	Gm16310	16	91891456	-0.789258025652244	0.000555997929957386	0.0413823767929703
ENSMUSG00000030307	ENSMUST00000032451,ENSMUST00000203105	Slc6a11	6	114108202	-0.788449857615453	0.000559550411383601	0.0415186405246632
ENSMUSG00000020781	ENSMUST00000021134,ENSMUST00000106481,ENSMUST00000128266,ENSMUST00000129765,ENSMUST00000136343,ENSMUST00000141748,ENSMUST00000154304,ENSMUST00000157061	Tsen54	11	115705550	-0.807619530626522	0.000572738417536247	0.0423668311008791
ENSMUSG00000036764	ENSMUST00000043317,ENSMUST00000129625,ENSMUST00000136832	Dnajc12	10	63218222	-0.767917604220344	0.000575005947666421	0.0423688267655365
ENSMUSG00000038002	ENSMUST00000073337,ENSMUST00000233169,ENSMUST00000233774	Cramp1	17	25180200	-0.789385571804961	0.000576279294177731	0.0423688267655365
ENSMUSG00000022265	ENSMUST00000022875,ENSMUST00000134004	Ank	15	27466763	0.710926926647511	0.000587535779441297	0.0430651225569206
ENSMUSG00000111334	ENSMUST00000213726,ENSMUST00000215497,ENSMUST00000216455,ENSMUST00000216604,ENSMUST00000216983,ENSMUST00000217551	Gm30015	9	43628138	-0.71269013359473	0.000589678103157525	0.0430911741140719
ENSMUSG00000021109	ENSMUST00000021530,ENSMUST00000110461,ENSMUST00000110464,ENSMUST00000149740,ENSMUST00000157041	Hif1a	12	73948149	0.773716771289372	0.00059761187392378	0.0435390040473473
ENSMUSG00000022435	ENSMUST00000023070	Upk3a	15	84901342	0.75489666911596	0.000603044425822235	0.0435880413223413
ENSMUSG00000029655	ENSMUST00000118316,ENSMUST00000141857,ENSMUST00000144378,ENSMUST00000145822,ENSMUST00000156180,ENSMUST00000164332,ENSMUST00000201384,ENSMUST00000201390	N4bp2l2	5	150531472	0.774931854618113	0.000603707476743189	0.0435880413223413
ENSMUSG00000032267	ENSMUST00000047349,ENSMUST00000213457,ENSMUST00000213874,ENSMUST00000215118,ENSMUST00000215378,ENSMUST00000215788,ENSMUST00000215850,ENSMUST00000215856,ENSMUST00000216607,ENSMUST00000216657	Usp28	9	48896675	-0.776821391100276	0.000602716091619721	0.0435880413223413
ENSMUSG00000024556	ENSMUST00000025439,ENSMUST00000235595,ENSMUST00000236922,ENSMUST00000237619	Me2	18	73902974	0.7519474027845	0.000611917726892127	0.0440489432358318
ENSMUSG00000038415	ENSMUST00000042118	Foxq1	13	31740117	0.788087842297417	0.000617241786747242	0.0442999574030052
ENSMUSG00000029844	ENSMUST00000000964,ENSMUST00000120363	Hoxa1	6	52132570	-0.757038647553374	0.00062368804455348	0.0445594098955629
ENSMUSG00000055371	ENSMUST00000102759,ENSMUST00000127316,ENSMUST00000138290,ENSMUST00000150582,ENSMUST00000155516	Stam2	2	52581676	0.771855396037603	0.000624552375894683	0.0445594098955629
ENSMUSG00000038598	ENSMUST00000107547,ENSMUST00000122832	Shoc1	4	59043753	0.738488844644279	0.000627789245457071	0.0446582231687235
ENSMUSG00000018326	ENSMUST00000018470,ENSMUST00000131288	Ywhab	2	163836880	0.766487093338919	0.000633246368523235	0.04491392993217
ENSMUSG00000034109	ENSMUST00000038563,ENSMUST00000117242,ENSMUST00000125405,ENSMUST00000131987,ENSMUST00000134219,ENSMUST00000134444,ENSMUST00000150904,ENSMUST00000167078,ENSMUST00000192433	Golim4	3	75782391	-0.778849231979263	0.000635751700983376	0.0449593908188097
ENSMUSG00000028246	ENSMUST00000029908,ENSMUST00000123319,ENSMUST00000123481,ENSMUST00000124440,ENSMUST00000155220	Faxc	4	21931329	-0.754435622211886	0.000649476082770746	0.0455914564444631
ENSMUSG00000074039	ENSMUST00000124664,ENSMUST00000131898,ENSMUST00000147689	4930520O04Rik	9	114197371	0.702909199319321	0.000650361228152408	0.0455914564444631
ENSMUSG00000107576	ENSMUST00000204381	Gm44093	6	86938623	0.752281971067663	0.000648740851480728	0.0455914564444631
ENSMUSG00000044122	ENSMUST00000060539,ENSMUST00000078099,ENSMUST00000108317,ENSMUST00000124772	Proca1	11	78084218	0.738602811982108	0.000665495848514444	0.0463827525633694
ENSMUSG00000097768	ENSMUST00000180967	2310043M15Rik	16	93589021	-0.744534818083178	0.000665096232093445	0.0463827525633694
ENSMUSG00000037692	ENSMUST00000044521,ENSMUST00000105914,ENSMUST00000105915,ENSMUST00000105916,ENSMUST00000135548,ENSMUST00000142524,ENSMUST00000145682,ENSMUST00000148518,ENSMUST00000154482,ENSMUST00000154646,ENSMUST00000156677	Ahdc1	4	132738571	-0.794118665958006	0.000670037533916273	0.0464309055471004
ENSMUSG00000101335	ENSMUST00000188747	Gm28229	9	88323553	0.749764868140714	0.000668440416641176	0.0464309055471004
ENSMUSG00000022514	ENSMUST00000023156,ENSMUST00000096129,ENSMUST00000166294,ENSMUST00000173136,ENSMUST00000174171,ENSMUST00000174202,ENSMUST00000174644	Il1rap	16	26400454	0.724575430679096	0.000675180219843843	0.0465859752865476
ENSMUSG00000024805	ENSMUST00000062389,ENSMUST00000071267,ENSMUST00000224679,ENSMUST00000224772,ENSMUST00000224805,ENSMUST00000224859,ENSMUST00000224971,ENSMUST00000225050,ENSMUST00000225185,ENSMUST00000225411,ENSMUST00000225920	Pcgf5	19	36325709	0.722280632130769	0.000676138973679936	0.0465859752865476
ENSMUSG00000020326	ENSMUST00000020576,ENSMUST00000151359	Ccng1	11	40639379	-0.777539741359645	0.000691802120690322	0.0473943413080884
ENSMUSG00000027677	ENSMUST00000099153,ENSMUST00000108210,ENSMUST00000117915,ENSMUST00000196139,ENSMUST00000196369,ENSMUST00000196975,ENSMUST00000197592,ENSMUST00000198529,ENSMUST00000199222,ENSMUST00000199523,ENSMUST00000200271,ENSMUST00000200559	Ttc14	3	33853981	0.769430171960826	0.000690859075748175	0.0473943413080884
ENSMUSG00000022074	ENSMUST00000022663,ENSMUST00000224235,ENSMUST00000224533	Tnfrsf10b	14	70004921	0.79167544364707	0.000696475499256884	0.0475793389931438
ENSMUSG00000057982	ENSMUST00000072465,ENSMUST00000213350,ENSMUST00000213371,ENSMUST00000215583,ENSMUST00000215618,ENSMUST00000215902	Zfp809	9	22137010	-0.748594182711337	0.00070029155826017	0.047704889625548
ENSMUSG00000024220	ENSMUST00000002318,ENSMUST00000073534,ENSMUST00000129522,ENSMUST00000133868,ENSMUST00000145313,ENSMUST00000151595,ENSMUST00000155030,ENSMUST00000161275,ENSMUST00000232845,ENSMUST00000233021,ENSMUST00000233458,ENSMUST00000233613,ENSMUST00000233841,ENSMUST00000233904	Zfp523	17	28396103	0.758937696805531	0.00070646182353437	0.0478548507711554
ENSMUSG00000027857	ENSMUST00000029450,ENSMUST00000170856,ENSMUST00000172026,ENSMUST00000196958,ENSMUST00000197322,ENSMUST00000200041	Tshb	3	102682781	-0.723396338251056	0.000706064780690714	0.0478548507711554
ENSMUSG00000024985	ENSMUST00000041717,ENSMUST00000061496,ENSMUST00000111646,ENSMUST00000111649,ENSMUST00000111651,ENSMUST00000111652,ENSMUST00000111653,ENSMUST00000111654,ENSMUST00000111656,ENSMUST00000111657,ENSMUST00000111658,ENSMUST00000111659,ENSMUST00000111662,ENSMUST00000126434,ENSMUST00000127233,ENSMUST00000127653,ENSMUST00000133008,ENSMUST00000142291,ENSMUST00000143334,ENSMUST00000145249,ENSMUST00000148666,ENSMUST00000153888	Tcf7l2	19	55730252	-0.761183415438242	0.00070993693686031	0.047899214705948
ENSMUSG00000040472	ENSMUST00000062861,ENSMUST00000163889,ENSMUST00000169237,ENSMUST00000226209,ENSMUST00000227061,ENSMUST00000227132,ENSMUST00000227617,ENSMUST00000228604,ENSMUST00000228826,ENSMUST00000228899	Rabggta	14	55952873	0.668110534648759	0.000711089316389359	0.047899214705948
ENSMUSG00000038208	ENSMUST00000041218,ENSMUST00000090827,ENSMUST00000125348,ENSMUST00000128058,ENSMUST00000128897	Pgap3	11	98279503	-0.764720604414584	0.000715825562610067	0.0479822227279177
ENSMUSG00000056429	ENSMUST00000070524	Tgoln1	6	72585415	0.764485590941724	0.000716301064982392	0.0479822227279177
ENSMUSG00000000805	ENSMUST00000103194,ENSMUST00000108076,ENSMUST00000127827,ENSMUST00000138331,ENSMUST00000139416,ENSMUST00000150596	Car4	11	84848612	-0.780890184597567	0.000723034080535094	0.0480329665347212
ENSMUSG00000046191	ENSMUST00000052179	Pcdhb20	18	37637317	0.657043128819038	0.000720373964229017	0.0480329665347212
ENSMUSG00000105700	ENSMUST00000199945	Gm42772	5	49566134	0.75779598966283	0.000722974171124879	0.0480329665347212
ENSMUSG00000007888	ENSMUST00000008032,ENSMUST00000127983,ENSMUST00000132648	Crlf1	8	70945808	-0.721686664519042	0.000729990072773572	0.048236248203715
ENSMUSG00000040732	ENSMUST00000113848,ENSMUST00000121809,ENSMUST00000122199,ENSMUST00000171646,ENSMUST00000176345,ENSMUST00000233269,ENSMUST00000233664,ENSMUST00000233881	Erg	16	95160028	-0.760377417469116	0.000732094830709504	0.048236248203715
ENSMUSG00000078851	ENSMUST00000108817	H2ac25	11	58845511	-0.675225048939613	0.00073113964235683	0.048236248203715
ENSMUSG00000022678	ENSMUST00000023359,ENSMUST00000115795,ENSMUST00000117958,ENSMUST00000127801,ENSMUST00000132316,ENSMUST00000133249,ENSMUST00000149232,ENSMUST00000156041	Nde1	16	13981139	-0.776304750339843	0.000741259490156917	0.0484575909468384
ENSMUSG00000026686	ENSMUST00000028003,ENSMUST00000111377	Lmx1a	1	167516806	-0.754750031389836	0.00074148252371484	0.0484575909468384
ENSMUSG00000029207	ENSMUST00000087256,ENSMUST00000159357,ENSMUST00000159512,ENSMUST00000159786,ENSMUST00000159847,ENSMUST00000160063,ENSMUST00000160103,ENSMUST00000160185,ENSMUST00000160775,ENSMUST00000160870,ENSMUST00000161716,ENSMUST00000161771,ENSMUST00000161879,ENSMUST00000161936,ENSMUST00000162349,ENSMUST00000162366,ENSMUST00000162382,ENSMUST00000162401,ENSMUST00000162955,ENSMUST00000162994,ENSMUST00000201776	Apbb2	5	66456046	-0.726715953276622	0.000740054776832226	0.0484575909468384
ENSMUSG00000001418	ENSMUST00000001454,ENSMUST00000131666,ENSMUST00000140039,ENSMUST00000152801,ENSMUST00000153716,ENSMUST00000154381,ENSMUST00000176425,ENSMUST00000176519,ENSMUST00000177005,ENSMUST00000193646	Glmp	3	88232330	0.756432764137569	0.000753533873264965	0.0491120793345531
ENSMUSG00000046062	ENSMUST00000052529,ENSMUST00000122956	Ppp1r15b	1	133058881	-0.733604096671314	0.00075708469208607	0.0492105049855945
ENSMUSG00000027937	ENSMUST00000029546,ENSMUST00000119304,ENSMUST00000123839,ENSMUST00000157045	Jtb	3	90138904	-0.678693965091447	0.000783438167776259	0.050786589827754
ENSMUSG00000102148	ENSMUST00000193746	Gm38059	7	49119460	0.767625355240953	0.000798765500975803	0.0516413674424437
ENSMUSG00000020566	ENSMUST00000020884,ENSMUST00000095820,ENSMUST00000127185,ENSMUST00000140751,ENSMUST00000143131,ENSMUST00000153090,ENSMUST00000156727,ENSMUST00000221129,ENSMUST00000222103	Atp6v1c2	12	17334722	-0.774533751125751	0.000811608143124772	0.0519491490985482
ENSMUSG00000020889	ENSMUST00000064941,ENSMUST00000139220	Nr1d1	11	98658758	-0.756643264427201	0.000811477157020062	0.0519491490985482
ENSMUSG00000022236	ENSMUST00000110408	Ropn1l	15	31441357	0.768427541093654	0.00080731816921703	0.0519491490985482
ENSMUSG00000054057	ENSMUST00000066163,ENSMUST00000135980,ENSMUST00000151857	A930004D18Rik	2	18030004	-0.777230858901498	0.000812143031729325	0.0519491490985482
ENSMUSG00000021281	ENSMUST00000102745,ENSMUST00000109792,ENSMUST00000127028,ENSMUST00000127207,ENSMUST00000129467,ENSMUST00000133865,ENSMUST00000156003,ENSMUST00000172783,ENSMUST00000173581,ENSMUST00000174298,ENSMUST00000174692	Tnfaip2	12	111408903	-0.785417129609096	0.000819140970288692	0.052258160048973
ENSMUSG00000031620	ENSMUST00000034033,ENSMUST00000121983,ENSMUST00000212704	Iqcm	8	76175322	0.727676979242904	0.000830188831768199	0.0525301462695753
ENSMUSG00000039985	ENSMUST00000054080,ENSMUST00000081956,ENSMUST00000111562,ENSMUST00000127063,ENSMUST00000132696,ENSMUST00000139355,ENSMUST00000143963,ENSMUST00000146457,ENSMUST00000203164,ENSMUST00000204119,ENSMUST00000204435,ENSMUST00000204590	Sinhcaf	6	148822533	-0.647187668345552	0.000827881466660069	0.0525301462695753
ENSMUSG00000042831	ENSMUST00000060834,ENSMUST00000132193,ENSMUST00000135319,ENSMUST00000135882,ENSMUST00000136887,ENSMUST00000137550,ENSMUST00000137870,ENSMUST00000139121,ENSMUST00000143369,ENSMUST00000144951,ENSMUST00000148858	Alkbh6	7	30008142	0.739919953484725	0.000832117597967148	0.0525301462695753
ENSMUSG00000082319	ENSMUST00000118948	Actr3-ps	X	80863990	0.738656433591668	0.000829239448554119	0.0525301462695753
ENSMUSG00000021492	ENSMUST00000021948,ENSMUST00000170921	F12	13	55565771	0.643121386859505	0.000841708541044116	0.0528503496547959
ENSMUSG00000028086	ENSMUST00000029727,ENSMUST00000107675,ENSMUST00000107678,ENSMUST00000107679,ENSMUST00000151410,ENSMUST00000212597	Fbxw7	3	84722575	-0.770798435549749	0.000844794012736468	0.0528503496547959
ENSMUSG00000047977	ENSMUST00000059362	Synb	14	69526793	-0.772016942176454	0.00084270515520769	0.0528503496547959
ENSMUSG00000110001	ENSMUST00000209331,ENSMUST00000209497,ENSMUST00000210486,ENSMUST00000210794	C86187	7	46617454	0.762844079619502	0.000845956249917114	0.0528503496547959
ENSMUSG00000028861	ENSMUST00000030675,ENSMUST00000124614,ENSMUST00000138739	Mrps15	4	125940718	0.714911928574434	0.000852931524588097	0.0531295887220259
ENSMUSG00000047798	ENSMUST00000051264,ENSMUST00000106561,ENSMUST00000106562,ENSMUST00000124083,ENSMUST00000127927,ENSMUST00000146254,ENSMUST00000149335	Cd300lf	11	115007040	-0.665367113314316	0.000855928680985829	0.0531295887220259
ENSMUSG00000068479	ENSMUST00000089926	Mfap1a	2	121322392	0.756982416697844	0.00085703545564454	0.0531295887220259
ENSMUSG00000037110	ENSMUST00000109982,ENSMUST00000109986,ENSMUST00000124583,ENSMUST00000124709,ENSMUST00000131824,ENSMUST00000135974,ENSMUST00000146024,ENSMUST00000146307,ENSMUST00000148784,ENSMUST00000149499,ENSMUST00000228797	Ralgapa2	2	146081799	0.711530108281764	0.000861600260387559	0.0532756161006307
ENSMUSG00000030752	ENSMUST00000033010,ENSMUST00000135129	Kdm8	7	125043848	-0.736651950046403	0.000868983813847311	0.0535947434039077
ENSMUSG00000038738	ENSMUST00000107934,ENSMUST00000107935,ENSMUST00000107938,ENSMUST00000127164,ENSMUST00000134470,ENSMUST00000154776	Shank1	7	43959677	0.76934203156081	0.000873223289679072	0.0537188255882929
ENSMUSG00000027579	ENSMUST00000016498	Srms	2	180847355	0.71808644628435	0.000913265223349474	0.0558969311194735
ENSMUSG00000051343	ENSMUST00000060837,ENSMUST00000204087,ENSMUST00000204504	Rab11fip5	6	85311944	-0.752209763321042	0.00091247019570794	0.0558969311194735
